80,2009,6011,3
60,2003,6033,1
89,2005,6034,1
72,2009,6112,1
80,1998,6043,4
64,2002,13012,1
45,2014,6061,1
58,2007,14022,2
73,2002,6093,5
97,2009,6011,1
81,2011,6021,4
61,2006,16081,2
57,2014,6093,1
52,2007,6094,5
94,2008,6012,1
58,2005,6022,1
72,2002,6131,4
74,2009,6044,4
63,2007,6074,4
95,2011,16121,2
34,2003,6043,1
87,2004,6041,2
75,1999,6051,4
55,2010,6021,1
78,2011,6031,1
66,2002,6121,2
97,2014,6075,1
93,2004,6112,5
75,2001,6031,1
82,2012,6052,7
57,2013,15021,2
97,2001,13012,3
88,2007,13012,7
91,2007,6033,2
75,1999,16031,2
69,1998,6093,2
87,2014,16043,4
79,2005,15031,3
97,2003,6082,1
84,2008,16061,5
67,2014,6053,4
95,2003,16031,1
88,2009,6053,7
60,2009,13012,3
95,2001,6072,3
87,2014,16072,1
82,2014,6021,3
50,2012,13014,1
55,2007,6021,1
65,2011,6011,3
59,2009,6112,1
75,2002,6053,8
89,2005,16051,2
38,2014,13011,1
69,2008,6031,2
56,2009,6121,2
48,1999,6121,1
97,2005,6052,2
68,2006,16072,1
46,2012,13011,1
76,2006,16062,1
65,1999,6013,2
101,2004,6032,1
53,2004,13011,1
88,2001,6122,2
88,2002,6112,2
61,2011,6131,2
74,2001,16041,4
71,2001,6034,1
42,2008,6111,1
66,2009,14022,4
60,2007,16041,2
40,1998,6052,1
56,2004,6011,1
80,1999,16031,1
53,2009,6032,1
69,1998,6012,4
65,2007,6052,4
58,2008,6132,2
78,2003,6021,2
54,2012,6042,2
63,2009,6053,2
20,2004,6033,1
90,2010,6091,1
66,1998,6034,4
49,2013,13014,2
94,2008,16043,2
76,1999,16081,3
55,2012,6013,1
48,2008,6031,1
50,1998,13011,2
59,1998,16052,1
66,2005,16063,1
72,2011,6131,3
63,1999,6132,2
82,2006,6021,1
75,2001,6011,2
63,2009,13011,2
88,2001,6081,12
